tnydp_version,subcategory,code,project_name,country,promoter,maturity_status,new_repurposed,section_name,section_length_km,nominal_diameter_mm,max_operating_pressure_bar,hydrogen_import_capacity_gwh_per_day,importing_hydrogen_carrier_raw,conversion_efficiency_pct,storage_capacity_gwh,commissioning_year,sourcing_country,source_sheet,capacity_semantics,model_use,qa_flag
2026,H2T,H2T-N-1052,H2ercules Network South-West,Germany,Open Grid Europe GmbH; NaTran Deutschland GmbH,Less-Advanced,Repurposed,H2ercules Birlinghoven-Rüsselsheim,21.1,900.0,0.0,,,,,2032.0,Electrolysis; e.g. Iberian Peninsula; North Africa via Iberian Peninsula,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1052,H2ercules Network South-West,Germany,Open Grid Europe GmbH; NaTran Deutschland GmbH,Less-Advanced,New,H2ercules Gernsheim,4.0,800.0,0.0,,,,,2032.0,Electrolysis; e.g. Iberian Peninsula; North Africa via Iberian Peninsula,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1052,H2ercules Network South-West,Germany,Open Grid Europe GmbH; NaTran Deutschland GmbH,Less-Advanced,New,Wiesbaden-Frankfurt,15.0,500.0,0.0,,,,,2032.0,Electrolysis; e.g. Iberian Peninsula; North Africa via Iberian Peninsula,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1053,Italy - Slovenia H2 Connection,Italy,Snam Rete Gas S.p.A.,Less-Advanced,New,Gorizia-Flaibano,70.0,750.0,75.0,,,,,2035.0,"Electrolysis; SMR; Tunisia; Greece; potential terminals (green ammonia; liquefied H2, etc)",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1054,Otranto IGI H2 connection,Italy,Snam Rete Gas S.p.A.,Less-Advanced,New,Taranto-Tarsia,180.0,1200.0,75.0,,,,,2034.0,"Greece, Cyrpus, MENA countries",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1055,H2ercules Network South-East,Germany,Open Grid Europe GmbH; NaTran Deutschland GmbH,Less-Advanced,Repurposed,H2ercules Rothenstadt-Waidhaus,28.5,1100.0,0.0,,,,,2032.0,"Electrolysis; e.g. Ukraine, Greece/Bulgaria, North Africa via Italy, Baltic region",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1055,H2ercules Network South-East,Germany,Open Grid Europe GmbH; NaTran Deutschland GmbH,Less-Advanced,New,H2ercules Rothenstadt-Forchheim,102.0,1000.0,0.0,,,,,2032.0,"Electrolysis; e.g. Ukraine, Greece/Bulgaria, North Africa via Italy, Baltic region",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1065,UAHU hydrogen corridor,Hungary,FGSZ Ltd.,Less-Advanced,Repurposed,UA/HU border - Hajdúszoboszló,129.2,800.0,63.0,,,,,2035.0,Import,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1065,UAHU hydrogen corridor,Hungary,FGSZ Ltd.,Less-Advanced,Repurposed,Hajdúszoboszló-Endrőd,82.0,800.0,63.0,,,,,2035.0,Import,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1065,UAHU hydrogen corridor,Hungary,FGSZ Ltd.,Less-Advanced,Repurposed,Endrőd-Városföld,72.5,600.0,63.0,,,,,2035.0,Import,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1065,UAHU hydrogen corridor,Hungary,FGSZ Ltd.,Less-Advanced,Repurposed,Hajdúszoboszló GV-Hajdúszoboszló,4.5,600.0,63.0,,,,,2035.0,Import,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1065,UAHU hydrogen corridor,Hungary,FGSZ Ltd.,Less-Advanced,Repurposed,Hajdúszoboszló-Oszlár,49.4,400.0,63.0,,,,,2035.0,Import,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1065,UAHU hydrogen corridor,Hungary,FGSZ Ltd.,Less-Advanced,New,Oszlár-Tiszajváros,1.6,400.0,63.0,,,,,2035.0,Import,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1065,UAHU hydrogen corridor,Hungary,FGSZ Ltd.,Less-Advanced,New,Tiszaújváros-Tisza II,4.3,400.0,63.0,,,,,2035.0,Import,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1122,Nordic-Baltic Hydrogen Corridor - EE section,Estonia,Elering AS,Less-Advanced,New,EE onshore section,250.0,1200.0,80.0,,,,,2033.0,Electrolysis; We may need some other renewable hydrogen sources to balance the hydrogen system.,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1122,Nordic-Baltic Hydrogen Corridor - EE section,Estonia,Elering AS,Less-Advanced,New,EE offshore section,40.0,1200.0,80.0,,,,,2033.0,Electrolysis; We may need some other renewable hydrogen sources to balance the hydrogen system.,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1136,Nordic Hydrogen Route – Bothnian Bay – FI section,Finland,Gasgrid vetyverkot Oy,Less-Advanced,New,NHR Finnish pipeline,530.0,1000.0,80.0,,,,,2029.0,Electrolysis;,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1144,Nordic-Baltic Hydrogen Corridor - PL section,Poland,GAZ-SYSTEM S.A.,Less-Advanced,New,Nordic-Baltic Hydrogen Corridor - PL section,822.0,1200.0,80.0,,,,,2033.0,,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1151,H2Med-BarMar,Spain,Enagás Infraestructuras de Hidrógeno/Terega/Natran/Open Grid Europe,Less-Advanced,New,Barcelone/Fos-Sur-Mer,400.0,1067.0,100.0,,,,,2032.0,Electrolysis; Morocco (>2040),H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1156,H2Med/CelZa,Portugal,"REN - Gasodutos, S.A.",Less-Advanced,New,Celorico da Beira,185.0,700.0,100.0,,,,,2032.0,,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1187,HY4Link (FR),France,NaTran,Less-Advanced,New,Thionville-Cerville,93.0,600.0,67.7,,,,,2032.0,,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1187,HY4Link (FR),France,NaTran,Less-Advanced,New,border - Thionville; Thionville - Bouzonville,92.0,600.0,67.7,,,,,2032.0,,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1216,HySoW connection to Bordeaux Terminal,France,Teréga,Less-Advanced,New,Captieux to Blasimon,61.0,450.0,66.0,,,,,2034.0,Electrolysis;,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1216,HySoW connection to Bordeaux Terminal,France,Teréga,Less-Advanced,New,Blasimon to Ambes (Bordeaux terminal),56.0,450.0,66.0,,,,,2034.0,Electrolysis;,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1216,HySoW connection to Bordeaux Terminal,France,Teréga,Less-Advanced,Repurposed,Lussagnet to Captieux,57.0,700.0,59.0,,,,,2034.0,Electrolysis;,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1217,HySoW Spain to Castillon,France,Teréga,Less-Advanced,New,Biriatou  to Lussagnet,143.0,800.0,66.0,,,,,2039.0,Electrolysis;,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1217,HySoW Spain to Castillon,France,Teréga,Less-Advanced,New,Lussagnet to Castillon,118.0,900.0,66.0,,,,,2039.0,Electrolysis;,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1217,HySoW Spain to Castillon,France,Teréga,Less-Advanced,New,Compression Station in Lussagnet,0.0,0.0,66.0,,,,,2039.0,Electrolysis;,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1217,HySoW Spain to Castillon,France,Teréga,Less-Advanced,New,Larrau to Lussagnet,128.0,800.0,66.0,,,,,2041.0,Electrolysis;,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1226,SLOH2 Backbone - IT-SI H2 Interconnection,Slovenia,Plinovodi d.o.o.,Less-Advanced,New,Vrtojba - Vodice,100.0,800.0,70.0,,,,,2035.0,,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1239,Nordic-Baltic Hydrogen Corridor - LT section,Lithuania,AB Amber Grid,Less-Advanced,New,NBHC Lithuanian section,346.0,1200.0,80.0,,,,,,Electrolysis; We may need some other renewable hydrogen sources to balance the hydrogen system.,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1245,AtlantHYc,France,NaTran,Less-Advanced,New,microgrid,10.0,400.0,30.0,,,,,2032.0,,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1245,AtlantHYc,France,NaTran,Less-Advanced,New,offshore,100.0,0.0,0.0,,,,,2040.0,,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1245,AtlantHYc,France,NaTran,Less-Advanced,New,Dorsale,450.0,800.0,50.0,,,,,2040.0,,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1252,Spanish hydrogen backbone 2040,Spain,Enagás Infraestructuras de Hidrógeno,Less-Advanced,New,Alcazar de San Juan compressor station,0.0,0.0,100.0,,,,,2039.0,"Electrolysis; Portugal, North Africa",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1252,Spanish hydrogen backbone 2040,Spain,Enagás Infraestructuras de Hidrógeno,Less-Advanced,New,Villar de Arnedo compressor station expansion,0.0,0.0,100.0,,,,,2039.0,"Electrolysis; Portugal, North Africa",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1252,Spanish hydrogen backbone 2040,Spain,Enagás Infraestructuras de Hidrógeno,Less-Advanced,New,Almendralejo compressor station,0.0,0.0,100.0,,,,,2039.0,"Electrolysis; Portugal, North Africa",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1252,Spanish hydrogen backbone 2040,Spain,Enagás Infraestructuras de Hidrógeno,Less-Advanced,Repurposed,Meshing of central area,715.0,762.0,100.0,,,,,2039.0,"Electrolysis; Portugal, North Africa",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1255,H2 interconnection Croatia-Hungary,Croatia,PLINACRO Ltd.,Less-Advanced,Repurposed,Lučko-Ivanja Reka,20.1,700.0,50.0,,,,,2035.0,Electrolysis;,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1255,H2 interconnection Croatia-Hungary,Croatia,PLINACRO Ltd.,Less-Advanced,Repurposed,Zagreb Istok-Kozarac,46.7,600.0,50.0,,,,,2035.0,Electrolysis;,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1255,H2 interconnection Croatia-Hungary,Croatia,PLINACRO Ltd.,Less-Advanced,New,Kozarac-Slobodnica,128.0,800.0,75.0,,,,,2035.0,Electrolysis;,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1255,H2 interconnection Croatia-Hungary,Croatia,PLINACRO Ltd.,Less-Advanced,New,Slobodnica-Donji Miholjac,73.0,800.0,75.0,,,,,2035.0,Electrolysis;,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1255,H2 interconnection Croatia-Hungary,Croatia,PLINACRO Ltd.,Less-Advanced,New,Donji-Miholjac (HR)-Dravaszerdahely (HU),7.6,800.0,75.0,,,,,2035.0,Electrolysis;,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1259,HU/RO hydrogen corridor,Hungary,FGSZ Ltd.,Less-Advanced,New,RO/HU border - Vecsés,192.2,800.0,75.0,,,,,2032.0,Electrolysis; Import from Romania direction and upstream countries  from direction South  East .,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1264,Slovak Hydrogen Backbone,Slovakia,"eustream,a.s.",Less-Advanced,Repurposed,Section Plavecký Peter - Lanžhot,40.0,900.0,45.0,,,,,2032.0,from Ukraine,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1264,Slovak Hydrogen Backbone,Slovakia,"eustream,a.s.",Less-Advanced,Repurposed,Section Plavecký Peter - Nitra,73.0,1200.0,47.0,,,,,2032.0,from Ukraine,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1264,Slovak Hydrogen Backbone,Slovakia,"eustream,a.s.",Less-Advanced,Repurposed,Secton Nitra - Veľké Zlievce,112.0,1200.0,47.0,,,,,2032.0,from Ukraine,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1264,Slovak Hydrogen Backbone,Slovakia,"eustream,a.s.",Less-Advanced,Repurposed,Section Veľké Zlievce - Košice,158.0,1200.0,47.0,,,,,2032.0,from Ukraine,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1264,Slovak Hydrogen Backbone,Slovakia,"eustream,a.s.",Less-Advanced,Repurposed,Section Plavecký Peter - Baumgarten,45.0,900.0,45.0,,,,,2032.0,from Ukraine,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1264,Slovak Hydrogen Backbone,Slovakia,"eustream,a.s.",Less-Advanced,Repurposed,Section Košice - UA/SK border,72.0,1200.0,47.0,,,,,2032.0,from Ukraine,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1264,Slovak Hydrogen Backbone,Slovakia,"eustream,a.s.",Less-Advanced,New,Compressor station Veľké Kapušany,0.0,0.0,55.0,,,,,2032.0,from Ukraine,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1264,Slovak Hydrogen Backbone,Slovakia,"eustream,a.s.",Less-Advanced,New,Compressor station Plavecký Peter,0.0,0.0,55.0,,,,,2032.0,from Ukraine,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1280,Nordic-Baltic Hydrogen Corridor - LV section,Latvia,"Conexus Baltic Grid, JSC",Less-Advanced,New,LV section,274.0,1200.0,80.0,,,,,2033.0,Electrolysis; We may need some other renewable hydrogen sources to balance the hydrogen system.,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1281,HUSI hydrogen corridor,Hungary,FGSZ Ltd.,Less-Advanced,New,HU/SI border - Nagykanizsa - Ősi,201.0,600.0,75.0,,,,,2035.0,"North Africa source, Croatian H2 source, Croatian greenliquid H2 source from KRK island,  Hungarian H2 productions.",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1283,H2 Larrau,Spain,Enagás Infraestructuras de Hidrógeno,Less-Advanced,New,H2 interconnector Larrau,146.0,660.4,,,,,,2041.0,"Electrolysis; Portugal, North Africa",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1285,H2 Irún,Spain,Enagás Infraestructuras de Hidrógeno,Less-Advanced,New,Compressor Station Vergara,,,,,,,,2039.0,"Electrolysis; Portugal, North Africa",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1285,H2 Irún,Spain,Enagás Infraestructuras de Hidrógeno,Less-Advanced,New,Pipeline,82.0,660.4,,,,,,2039.0,"Electrolysis; Portugal, North Africa",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1310,Nordic-Baltic Hydrogen Corridor - DE section,Germany,ONTRAS Gastransport GmbH,Less-Advanced,New,Pipeline from DE/PL border to Eisenhüttenstadt (German hydrogen core section KLN073-01),10.4,1000.0,84.0,,,,,2033.0,Electrolysis; We may need some other renewable hydrogen sources to balance the hydrogen system.,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1310,Nordic-Baltic Hydrogen Corridor - DE section,Germany,ONTRAS Gastransport GmbH,Less-Advanced,New,Pipeline from Eisenhüttenstadt to Friederdorf/Staebchen German hydrogen core section KLN060-01) with connection to Flow East Project,74.9,1000.0,84.0,,,,,2033.0,Electrolysis; We may need some other renewable hydrogen sources to balance the hydrogen system.,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1315,H2 interconnection DE-PL,Germany,GASCADE Gastransport GmbH,Less-Advanced,New,Schwedt-Greifenhagen (PL),33.0,1200.0,100.0,,,,,2029.0,"Electrolysis; Poland, Germany, hydrogen imported via ship from sources around the world",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1315,H2 interconnection DE-PL,Germany,GASCADE Gastransport GmbH,Less-Advanced,New,Schönermark-Schwedt,16.0,1200.0,100.0,,,,,2029.0,"Electrolysis; Poland, Germany, hydrogen imported via ship from sources around the world",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1315,H2 interconnection DE-PL,Germany,GASCADE Gastransport GmbH,Less-Advanced,New,Construction of H2-IP at the border PL/DE,0.1,1200.0,100.0,,,,,2029.0,"Electrolysis; Poland, Germany, hydrogen imported via ship from sources around the world",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1324,H2Med-CelZa (Enagás),Spain,Enagás Infraestructuras de Hidrógeno,Less-Advanced,New,Zamora compressor station,0.0,0.0,100.0,,,,,2032.0,Electrolysis;,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1324,H2Med-CelZa (Enagás),Spain,Enagás Infraestructuras de Hidrógeno,Less-Advanced,New,Zamora - Portugal,86.0,711.0,100.0,,,,,2032.0,Electrolysis;,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1354,H2 Backbone Murfeld,Austria,Gas Connect Austria GmbH,Less-Advanced,,,,,,,,,,,"No restriction concerning potential supply sources, especially in case of LH2",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1355,The Baltic Sea Hydrogen Collector (BHC) – Section A,Finland,"Gasgrid vetyverkot Oy, Copenhagen Energy Islands ApS, GASCADE Gastransport",Less-Advanced,New,"Finland - Germany (Section A, International part, i.e. Finnish POI to German EEZ-border)",870.0,1067.0,150.0,,,,,2032.0,"Finland, potentially Sweden",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1355,The Baltic Sea Hydrogen Collector (BHC) – Section A,Finland,"Gasgrid vetyverkot Oy, Copenhagen Energy Islands ApS, GASCADE Gastransport",Less-Advanced,New,"Finland - Germany (Section A, German part, i.e. German EEZ-border to German POI)",56.0,1067.0,150.0,,,,,2032.0,"Finland, potentially Sweden",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1360,H2 offshore pipeline between Morocco and Spain,Spain,Enagás Infraestructuras de Hidrógeno,Less-Advanced,New,Offhshore pipeline,50.0,508.0,100.0,,,,,2039.0,Morocco,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1363,Castillon - Le Mans,France,Natran,Less-Advanced,New,Castillon - Le Mans,450.0,1200.0,66.0,,,,,2041.0,Electrolysis; Morocco,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1367,Dutch Hydrogen Network - South East,Netherlands,Hynetwork services B.V.,Less-Advanced,New,South East - New,16.0,1050.0,67.2,,,,,2030.0,"Denmark, South Africa, Namibia, Chile, Brazil, Oman, Saudi Arabia, USA",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1367,Dutch Hydrogen Network - South East,Netherlands,Hynetwork services B.V.,Less-Advanced,Repurposed,South East - Repurposed,88.0,1050.0,67.2,,,,,2030.0,"Denmark, South Africa, Namibia, Chile, Brazil, Oman, Saudi Arabia, USA",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1372,Belgian Hydrogen Backbone - Interconnection BE-LUX,Belgium,Fluxys Hydrogen NV/SA,Less-Advanced,New,Berneau-Bras,97.0,600.0,66.2,,,,,2035.0,,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1373,Belgian Hydrogen Backbone - Zeebrugge import,Belgium,Fluxys Hydrogen NV/SA,Less-Advanced,Repurposed,Zeebrugge-Ghent (repurpose),52.0,1000.0,66.2,,,,,2035.0,,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1373,Belgian Hydrogen Backbone - Zeebrugge import,Belgium,Fluxys Hydrogen NV/SA,Less-Advanced,New,Zeebrugge-Ghent (new),6.0,1000.0,66.2,,,,,2035.0,,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1375,FRHYS,France,NaTran,Less-Advanced,New,FRHYS-raccordement Suisse,12.0,400.0,52.0,,,,,2034.0,,H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1389,The Baltic Sea Hydrogen Collector (BHC) - Section B,Finland,"Gasgrid vetyverkot Oy, Nordion Energi H2, Copenhagen Energy Islands ApS",Less-Advanced,New,BHC - interconnector pipeline Sweden - Finland (Section B),233.0,914.0,50.0,,,,,2034.0,"Electrolysis; Finland, Sweden",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1389,The Baltic Sea Hydrogen Collector (BHC) - Section B,Finland,"Gasgrid vetyverkot Oy, Nordion Energi H2, Copenhagen Energy Islands ApS",Less-Advanced,New,BHC - pipeline connection to Åland (Section B),136.0,610.0,150.0,,,,,2034.0,"Electrolysis; Finland, Sweden",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
2026,H2T,H2T-N-1389,The Baltic Sea Hydrogen Collector (BHC) - Section B,Finland,"Gasgrid vetyverkot Oy, Nordion Energi H2, Copenhagen Energy Islands ApS",Less-Advanced,New,BHC - pipeline connection to Gotland (Section B),46.0,610.0,150.0,,,,,2034.0,"Electrolysis; Finland, Sweden",H2T,route attribute; hydraulic capacity not supplied in this sheet,route_and_project_status_only,
