scenario_id,year,demand_level,facility_id,country,target_gwh_per_year,baseline_share,source_id,traceable
D2030_medium,2030,medium,EHO_F043,Poland,1352.339292020739,0.012256055424700603,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F044,Poland,1405.1681443651835,0.012734835673250022,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F045,Poland,7253.802934460937,0.06574016693086347,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F046,Poland,2085.033334876599,0.01889635557095389,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F047,Poland,4256.943058706387,0.0385800592906975,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F048,Poland,1003.6893182966421,0.009096291135519977,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F049,Poland,174.1471731584828,0.0015782706447107849,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F050,Poland,1967.4806875824383,0.017830992929301515,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F051,Spain,1954.4141904571652,0.01771257315556652,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F052,Spain,4727.569460700439,0.04284527830873522,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F053,Spain,1764.2411288857227,0.015989062201875428,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
